Order_number,"Total Orders","Units Sold",Payment,"Item Price",Revenue,Commission,Tax,Discount,"Shipping Price","Shipping Cost","Item Cost",Profit,"Margin Percentage"
"=""1045438""",1,1,190.75,179.95,157.65,22.3,10.8,0,0,7.88,0,149.77,95
"=""1063776""",1,1,191.2,179.95,157.64,22.31,11.25,0,0,5.08,0,152.56,96.78
"=""1045865""",1,1,193.05,180,157.63,22.37,13.05,0,0,11.19,0,146.44,92.9
"=""1057296""",1,1,192.1,179.95,157.61,22.34,12.15,0,0,5.4,0,152.21,96.57
"=""1062327""",1,1,192.55,179.95,157.6,22.35,12.6,0,0,8.12,0,149.48,94.85
"=""1061916""",1,1,192.55,179.95,157.6,22.35,12.6,0,0,8.76,0,148.84,94.44
"=""1049471""",1,1,193,179.95,157.58,22.37,13.05,0,0,8.45,0,149.13,94.64
"=""1050030""",1,1,193.22,179.95,157.58,22.37,13.27,0,0,4,0,153.58,97.46
"=""1048572""",1,1,193,179.95,157.58,22.37,13.05,0,0,11.19,0,146.39,92.9
"=""1045586""",1,1,193.49,179.95,157.57,22.38,13.54,0,0,8.59,0,148.98,94.55
"=""1049947""",1,1,193.9,179.95,157.56,22.39,13.95,0,0,5.7,0,151.86,96.38
"=""1053443""",1,1,193.9,179.95,157.56,22.39,13.95,0,0,5.7,0,151.86,96.38
"=""1053758""",1,1,194.35,179.95,157.54,22.41,14.4,0,0,8.2,0,149.34,94.79
"=""1055949""",1,1,194.8,179.95,157.53,22.42,14.85,0,0,9.98,0,147.55,93.66
"=""1042537""",1,1,194.8,179.95,157.53,22.42,14.85,0,0,7.95,0,149.58,94.95
"=""1051268""",1,1,194.8,179.95,157.53,22.42,14.85,0,0,12.34,0,145.19,92.17
"=""1043595""",1,1,194.8,179.95,157.53,22.42,14.85,0,0,4.06,0,153.47,97.42
"=""1050076""",1,1,194.8,179.95,157.53,22.42,14.85,0,0,5.27,0,152.26,96.65
"=""1063079""",1,1,194.8,179.95,157.53,22.42,14.85,0,0,5.27,0,152.26,96.65
"=""1058708""",1,1,195.07,179.95,157.52,22.43,15.12,0,0,8.2,0,149.32,94.79
"=""1045840""",1,1,196.15,179.95,157.49,22.46,16.2,0,0,8.2,0,149.29,94.79
"=""1063529""",1,1,196.51,179.95,157.48,22.47,16.56,0,0,8.76,0,148.72,94.44
"=""1047889""",1,1,196.6,179.95,157.48,22.47,16.65,0,0,37.16,0,120.32,76.4
"=""1063508""",1,1,197.05,179.95,157.47,22.48,17.1,0,0,8.2,0,149.27,94.79
"=""1048010""",1,1,198.3,179.95,157.43,22.52,18.35,0,0,10.39,0,147.04,93.4
"=""1053594""",1,3,195.81,179.85,157.41,22.44,15.96,0,0,5.12,0,152.29,96.75
"=""1061478""",1,4,196.88,179.8,157.34,22.46,17.08,0,0,8.2,0,149.14,94.79
"=""1052559""",1,1,179.95,179.95,155.26,24.69,0,0,0,8.45,0,146.81,94.56
"=""1047956""",1,1,179.95,179.95,155.26,24.69,0,0,0,8.23,0,147.03,94.7
"=""1049889""",1,1,179.95,179.95,155.26,24.69,0,0,0,8.76,0,146.5,94.36
"=""1047040""",1,1,179.95,179.95,155.26,24.69,0,0,0,5.4,0,149.86,96.52
"=""1058768""",1,1,175,175,153.61,21.39,0,0,0,8.2,0,145.41,94.66
"=""1049274""",1,1,185.88,174.95,153.25,21.7,10.93,0,0,7.84,0,145.41,94.88
"=""1054397""",1,1,186.54,174.95,153.23,21.72,11.59,0,0,5.12,0,148.11,96.66
"=""1046559""",1,1,189,175,153.21,21.79,14,0,0,8.76,0,144.45,94.28
"=""1062941""",1,1,179.95,179.95,152.96,26.99,0,0,0,11.94,0,141.02,92.19
"=""1045811""",1,1,174.95,174.95,150.94,24.01,0,0,0,9.93,0,141.01,93.42
"=""1053822""",1,2,194.29,179.9,150.76,29.14,14.39,0,0,15.25,0,135.51,89.88
"=""1044126""",1,1,194.8,179.95,150.73,29.22,14.85,0,0,6.95,0,143.78,95.39
"=""1050979""",1,1,195.47,179.95,150.63,29.32,15.52,0,0,9.54,0,141.09,93.67
"=""1047592""",1,1,149.95,149.95,149.95,0,0,0,0,0,0,149.95,100
"=""1045486""",1,1,149.95,149.95,149.95,0,0,0,0,10.06,0,139.89,93.29
"=""1050973""",1,1,149.95,149.95,149.95,0,0,0,0,10.33,0,139.62,93.11
"=""1044317""",1,1,149.95,149.95,149.95,0,0,0,0,8.5,0,141.45,94.33
"=""1064758""",1,1,149.95,149.95,149.95,0,0,0,0,9.54,0,140.41,93.64
"=""1045994""",1,1,149.95,149.95,149.95,0,0,0,0,5.12,0,144.83,96.59
"=""1059552""",1,1,149.95,149.95,149.95,0,0,0,0,8.12,0,141.83,94.58
"=""1048601""",1,1,149.95,149.95,149.95,0,0,0,0,5.4,0,144.55,96.4
"=""1044789""",1,1,165.9,149.95,149.95,0,15.95,0,15.95,8.2,0,141.75,94.53
"=""1045243""",1,1,149.95,149.95,149.95,0,0,0,0,5.02,0,144.93,96.65
"=""1045163""",1,1,149.95,149.95,149.95,0,0,0,0,5.53,0,144.42,96.31
"=""1055954""",1,1,170.9,149.95,149.95,0,20.95,0,20.95,14.95,0,135,90.03
"=""1043857""",1,1,170.9,149.95,149.95,0,20.95,0,20.95,26.16,0,123.79,82.55
"=""1058788""",1,1,190.48,169.95,149.38,28.57,12.53,0,8,8.59,0,140.79,94.25
"=""1063022""",1,1,169.95,169.95,149.17,20.78,0,0,0,12.38,0,136.79,91.7
"=""1050008""",1,1,169.95,169.95,149.17,20.78,0,0,0,25.37,0,123.8,82.99
"=""1049516""",1,1,180.15,169.95,148.88,21.07,10.2,0,0,19.7,0,129.18,86.77
"=""1052381""",1,1,180.57,169.95,148.86,21.09,10.62,0,0,21.06,0,127.8,85.85
"=""1063306""",1,1,181.85,169.95,148.83,21.12,11.9,0,0,12.38,0,136.45,91.68
"=""1060082""",1,1,181.85,169.95,148.83,21.12,11.9,0,0,9.07,0,139.76,93.91
"=""1057014""",1,1,186.1,169.95,148.7,21.25,16.15,0,0,15.74,0,132.96,89.41
"=""1059064""",1,2,183.9,159.9,148.32,27.59,8,0,16,8.2,0,140.12,94.47
"=""1050724""",1,2,190.09,159.9,147.39,28.51,14.19,0,16,12.51,0,134.88,91.51
"=""1051770""",1,1,185.45,174.95,147.13,27.82,10.5,0,0,59.66,0,87.47,59.45
"=""1062091""",1,1,169.95,169.95,146.62,23.33,0,0,0,5.4,0,141.22,96.32
"=""1042824""",1,1,164.95,149.95,144.78,20.17,0,0,15,18.08,0,126.7,87.51
"=""1047389""",1,1,164.95,164.95,144.78,20.17,0,0,0,7.64,0,137.14,94.72
"=""1042177""",1,1,164.95,164.95,144.78,20.17,0,0,0,8.15,0,136.63,94.37
"=""1060820""",1,1,176.55,165,144.48,20.52,11.55,0,0,8.76,0,135.72,93.94
"=""1064226""",1,1,177.32,149.95,144.42,20.53,12.37,0,15,11.19,0,133.23,92.25
"=""1042003""",1,1,177.7,149.95,144.41,20.54,12.75,0,15,17.61,0,126.8,87.81
"=""1060862""",1,1,143.96,143.96,143.96,0,0,0,0,14.16,0,129.8,90.16
"=""1059614""",1,1,143.96,143.96,143.96,0,0,0,0,4.18,0,139.78,97.1
"=""1062749""",1,1,143.96,143.96,143.96,0,0,0,0,5.12,0,138.84,96.44
"=""1057001""",1,1,177.95,159.95,141.26,26.69,10,0,8,9.07,0,132.19,93.58
"=""1057132""",1,2,165.9,149.9,141.02,24.89,0,0,16,10.64,0,130.38,92.45
"=""1045201""",1,2,165.9,149.9,141.02,24.89,0,0,16,13.75,0,127.27,90.25
"=""1047293""",1,1,180.35,159.95,140.9,27.05,12.4,0,8,17.19,0,123.71,87.8
"=""1058649""",1,1,160,160,140.42,19.58,0,0,0,8.2,0,132.22,94.16
"=""1056359""",1,1,160,160,140.42,19.58,0,0,0,8.2,0,132.22,94.16
"=""1045290""",1,1,159.95,159.95,140.37,19.58,0,0,0,8.2,0,132.17,94.16
"=""1063149""",1,1,159.95,159.95,140.37,19.58,0,0,0,4.18,0,136.19,97.02
"=""1063734""",1,1,159.95,159.95,140.37,19.58,0,0,0,4.08,0,136.29,97.09
"=""1058320""",1,1,167.95,159.95,140.14,19.81,8,0,0,15.35,0,124.79,89.05
"=""1056481""",1,1,169.6,160,140.14,19.86,9.6,0,0,8.12,0,132.02,94.21
"=""1049875""",1,1,168.75,144.95,140.12,19.83,8.8,0,15,13.08,0,127.04,90.67
"=""1058201""",1,1,168.91,159.95,140.11,19.84,8.96,0,0,10.54,0,129.57,92.48
"=""1052638""",1,1,169.55,159.95,140.09,19.86,9.6,0,0,8.23,0,131.86,94.13
"=""1049917""",1,2,168.69,159.9,140.07,19.82,8.8,0,0,9.74,0,130.33,93.05
"=""1060761""",1,1,170.55,159.95,140.06,19.89,10.6,0,0,11.5,0,128.56,91.79
"=""1061867""",1,1,171.55,159.95,140.04,19.91,11.6,0,0,14.16,0,125.88,89.89
"=""1042261""",1,2,171.89,159.9,139.98,19.91,12,0,0,7.95,0,132.03,94.32
"=""1049359""",1,1,174.15,159.95,139.96,19.99,14.2,0,0,18.62,0,121.34,86.7
"=""1045801""",1,1,139.95,139.95,139.95,0,0,0,0,8.45,0,131.5,93.96
"=""1054800""",1,1,139.95,139.95,139.95,0,0,0,0,5.12,0,134.83,96.34
"=""1043703""",1,1,139.95,139.95,139.95,0,0,0,0,11.04,0,128.91,92.11
"=""1061707""",1,4,170.39,159.8,139.93,19.86,10.6,0,0,11.78,0,128.15,91.58
"=""1050966""",1,2,139.9,139.9,139.9,0,0,0,0,9.07,0,130.83,93.52
"=""1050325""",1,8,169.18,159.6,139.77,19.81,9.6,0,0,16.32,0,123.45,88.32
"=""1051211""",1,2,160.9,144.9,136.77,24.14,0,0,16,15.89,0,120.88,88.38
"=""1054850""",1,1,154.95,154.95,135.98,18.97,0,0,0,12.08,0,123.9,91.12
"=""1058247""",1,3,173.91,137.85,135.76,26.09,12.06,0,24,28.18,0,107.58,79.24
"=""1043142""",1,1,164.25,139.95,135.71,19.24,9.3,0,15,13.69,0,122.02,89.91
"=""1063745""",1,1,164.25,139.95,135.71,19.24,9.3,0,15,7.64,0,128.07,94.37
"=""1064384""",1,5,158.74,149.75,135.63,14.11,9,0,0,8.7,0,126.93,93.59
"=""1064512""",1,1,167.73,139.95,135.61,19.34,12.78,0,15,30.03,0,105.58,77.86
"=""1064611""",1,1,134.96,134.96,134.96,0,0,0,0,8.7,0,126.26,93.55
"=""1045995""",1,1,134.96,134.96,134.96,0,0,0,0,8.23,0,126.73,93.9
"=""1042498""",1,1,157.95,149.95,134.26,23.69,0,0,8,9.26,0,125,93.1
"=""1061233""",1,1,167.32,149.95,132.85,25.1,9.37,0,8,11.57,0,121.28,91.29
"=""1064431""",1,1,168.45,149.95,132.68,25.27,10.5,0,8,8.59,0,124.09,93.53
"=""1054148""",1,1,168.82,149.95,132.63,25.32,10.87,0,8,8.2,0,124.43,93.82
"=""1057868""",1,1,169.57,149.95,132.51,25.44,11.62,0,8,8.42,0,124.09,93.65
"=""1055082""",1,1,170.32,149.95,132.4,25.55,12.37,0,8,8.2,0,124.2,93.81
"=""1051799""",1,1,170.32,149.95,132.4,25.55,12.37,0,8,13.6,0,118.8,89.73
"=""1054077""",1,1,170.32,149.95,132.4,25.55,12.37,0,8,19.17,0,113.23,85.52
"=""1050398""",1,1,173.24,149.95,131.96,25.99,15.29,0,8,8.2,0,123.76,93.79
"=""1060762""",1,1,150,150,131.62,18.38,0,0,0,8.12,0,123.5,93.83
"=""1058641""",1,1,149.95,149.95,131.58,18.37,0,0,0,5.12,0,126.46,96.11
"=""1042149""",1,1,149.95,149.95,131.58,18.37,0,0,0,7.95,0,123.63,93.96
"=""1057245""",1,1,149.95,149.95,131.58,18.37,0,0,0,12.08,0,119.5,90.82
"=""1052357""",1,1,149.95,149.95,131.58,18.37,0,0,0,7.98,0,123.6,93.94
"=""1062773""",1,1,149.95,149.95,131.58,18.37,0,0,0,7.8,0,123.78,94.07
"=""1055343""",1,1,149.95,149.95,131.58,18.37,0,0,0,2.84,0,128.74,97.84
"=""1059419""",1,1,149.95,149.95,131.58,18.37,0,0,0,7.56,0,124.02,94.25
"=""1058120""",1,1,149.95,149.95,131.58,18.37,0,0,0,8.7,0,122.88,93.39
"=""1064716""",1,1,149.95,149.95,131.58,18.37,0,0,0,5.4,0,126.18,95.9
"=""1054119""",1,1,149.95,149.95,131.58,18.37,0,0,0,8.12,0,123.46,93.83
"=""1042720""",1,1,149.95,149.95,131.58,18.37,0,0,0,8.66,0,122.92,93.42
"=""1043433""",1,1,149.95,149.95,131.58,18.37,0,0,0,7.88,0,123.7,94.01
"=""1050921""",1,1,149.95,149.95,131.58,18.37,0,0,0,12.83,0,118.75,90.25
"=""1064419""",1,1,149.95,149.95,131.58,18.37,0,0,0,10.64,0,120.94,91.91
"=""1043568""",1,1,149.95,149.95,131.58,18.37,0,0,0,12.68,0,118.9,90.36
"=""1059875""",1,1,149.95,149.95,131.58,18.37,0,0,0,5.4,0,126.18,95.9
"=""1042907""",1,1,149.95,149.95,131.58,18.37,0,0,0,5.24,0,126.34,96.02
"=""1048223""",1,1,149.95,149.95,131.58,18.37,0,0,0,5.4,0,126.18,95.9
"=""1059836""",1,1,149.95,149.95,131.58,18.37,0,0,0,5.27,0,126.31,95.99
"=""1044626""",1,1,149.95,149.95,131.58,18.37,0,0,0,5.02,0,126.56,96.18
"=""1052786""",1,1,149.95,149.95,131.58,18.37,0,0,0,5.27,0,126.31,95.99
"=""1043186""",1,1,149.95,149.95,131.58,18.37,0,0,0,7.88,0,123.7,94.01
"=""1049423""",1,1,149.95,149.95,131.58,18.37,0,0,0,11.19,0,120.39,91.5
"=""1060024""",1,1,156.7,149.95,131.39,18.56,6.75,0,0,4.46,0,126.93,96.61
"=""1059325""",1,1,157.45,149.95,131.36,18.59,7.5,0,0,5.04,0,126.32,96.16
"=""1042009""",1,1,157.85,149.95,131.35,18.6,7.9,0,0,13.71,0,117.64,89.56
"=""1058769""",1,1,159.38,150,131.35,18.65,9.38,0,0,7.84,0,123.51,94.03
"=""1062378""",1,1,159.38,150,131.35,18.65,9.38,0,0,8.59,0,122.76,93.46
"=""1042046""",1,1,158.95,149.95,131.32,18.63,9,0,0,3.82,0,127.5,97.09
"=""1042152""",1,1,158.95,149.95,131.32,18.63,9,0,0,3.88,0,127.44,97.05
"=""1061602""",1,1,158.95,149.95,131.32,18.63,9,0,0,11.47,0,119.85,91.27
"=""1053082""",1,1,158.95,149.95,131.32,18.63,9,0,0,7.35,0,123.97,94.4
"=""1046085""",1,1,158.95,149.95,131.32,18.63,9,0,0,12.13,0,119.19,90.76
"=""1047042""",1,1,158.95,149.95,131.32,18.63,9,0,0,8.12,0,123.2,93.82
"=""1056785""",1,1,158.95,149.95,131.32,18.63,9,0,0,5.12,0,126.2,96.1
"=""1043524""",1,1,158.95,149.95,131.32,18.63,9,0,0,10.79,0,120.53,91.78
"=""1059786""",1,1,158.95,149.95,131.32,18.63,9,0,0,9.54,0,121.78,92.74
"=""1056811""",1,1,159.47,149.95,131.31,18.64,9.52,0,0,9.54,0,121.77,92.73
"=""1047860""",1,1,159.32,149.95,131.31,18.64,9.37,0,0,21.15,0,110.16,83.89
"=""1063874""",1,1,159.32,149.95,131.31,18.64,9.37,0,0,7.35,0,123.96,94.4
"=""1062612""",1,1,159.32,149.95,131.31,18.64,9.37,0,0,5.08,0,126.23,96.13
"=""1062842""",1,1,159.88,149.95,131.29,18.66,9.93,0,0,8.59,0,122.7,93.46
"=""1049893""",1,1,160.07,149.95,131.29,18.66,10.12,0,0,5.12,0,126.17,96.1
"=""1047699""",1,1,160.45,149.95,131.28,18.67,10.5,0,0,8.45,0,122.83,93.56
"=""1047124""",1,1,160.45,149.95,131.28,18.67,10.5,0,0,8.2,0,123.08,93.75
"=""1062419""",1,1,161.63,150,131.28,18.72,11.63,0,0,4.46,0,126.82,96.6
"=""1049963""",1,1,160.82,149.95,131.27,18.68,10.87,0,0,8.12,0,123.15,93.81
"=""1043598""",1,1,160.82,149.95,131.27,18.68,10.87,0,0,7.95,0,123.32,93.94
"=""1059099""",1,1,161.01,149.95,131.26,18.69,11.06,0,0,5.12,0,126.14,96.1
"=""1050898""",1,1,161.2,149.95,131.26,18.69,11.25,0,0,8.23,0,123.03,93.73
"=""1059261""",1,1,161.57,149.95,131.24,18.71,11.62,0,0,8.2,0,123.04,93.75
"=""1051548""",1,1,162.94,150,131.24,18.76,12.94,0,0,8.81,0,122.43,93.29
"=""1056606""",1,1,161.95,149.95,131.23,18.72,12,0,0,8.59,0,122.64,93.45
"=""1046911""",1,1,163.5,150,131.23,18.77,13.5,0,0,5.27,0,125.96,95.98
"=""1054629""",1,1,161.95,149.95,131.23,18.72,12,0,0,9.54,0,121.69,92.73
"=""1043743""",1,1,162.32,149.95,131.22,18.73,12.37,0,0,14.52,0,116.7,88.93
"=""1058358""",1,1,162.32,149.95,131.22,18.73,12.37,0,0,5.4,0,125.82,95.88
"=""1060017""",1,1,162.51,149.95,131.22,18.73,12.56,0,0,5.7,0,125.52,95.66
"=""1058136""",1,1,162.32,149.95,131.22,18.73,12.37,0,0,11.94,0,119.28,90.9
"=""1061731""",1,1,162.32,149.95,131.22,18.73,12.37,0,0,15.65,0,115.57,88.07
"=""1056829""",1,1,162.32,149.95,131.22,18.73,12.37,0,0,8.2,0,123.02,93.75
"=""1054557""",1,1,162.32,149.95,131.22,18.73,12.37,0,0,9.35,0,121.87,92.87
"=""1060707""",1,1,162.7,149.95,131.21,18.74,12.75,0,0,5.27,0,125.94,95.98
"=""1049041""",1,1,162.85,149.95,131.21,18.74,12.9,0,0,8.15,0,123.06,93.79
"=""1054685""",1,1,163.07,149.95,131.2,18.75,13.12,0,0,12.56,0,118.64,90.43
"=""1055811""",1,1,163.07,149.95,131.2,18.75,13.12,0,0,11.19,0,120.01,91.47
"=""1057786""",1,1,163.07,149.95,131.2,18.75,13.12,0,0,15.1,0,116.1,88.49
"=""1048469""",1,1,163.26,149.95,131.2,18.75,13.31,0,0,8.12,0,123.08,93.81
"=""1043940""",1,1,163.45,149.95,131.19,18.76,13.5,0,0,12.68,0,118.51,90.33
"=""1049983""",1,10,149.5,149.5,131.18,18.32,0,0,0,0,0,131.18,100
"=""1062863""",1,1,164.2,149.95,131.17,18.78,14.25,0,0,5.7,0,125.47,95.65
"=""1055278""",1,1,164.2,149.95,131.17,18.78,14.25,0,0,13.22,0,117.95,89.92
"=""1046301""",1,1,164.2,149.95,131.17,18.78,14.25,0,0,19.08,0,112.09,85.45
"=""1054871""",1,1,164.2,149.95,131.17,18.78,14.25,0,0,10.33,0,120.84,92.12
"=""1053394""",1,1,164.2,149.95,131.17,18.78,14.25,0,0,15.34,0,115.83,88.31
"=""1042282""",1,1,164.8,149.95,131.15,18.8,14.85,0,0,5.24,0,125.91,96
"=""1060116""",1,1,164.95,149.95,131.15,18.8,15,0,0,8.42,0,122.73,93.58
"=""1042221""",1,1,165.32,149.95,131.14,18.81,15.37,0,0,26.21,0,104.93,80.01
"=""1057968""",1,3,163.15,149.85,131.12,18.74,13.29,0,0,5.12,0,126,96.1
"=""1064514""",1,1,130.9,119.95,130.9,0,0,0,10.95,5.04,0,125.86,96.15
"=""1063618""",1,1,129.95,129.95,129.95,0,0,0,0,5.12,0,124.83,96.06
"=""1055496""",1,1,129.95,129.95,129.95,0,0,0,0,7.64,0,122.31,94.12
"=""1063814""",1,1,164.9,129.95,129.95,0,34.95,0,34.95,8.12,0,121.83,93.75
"=""1063712""",1,1,129.95,129.95,129.95,0,0,0,0,5.27,0,124.68,95.94
"=""1063615""",1,1,129.95,129.95,129.95,0,0,0,0,5.12,0,124.83,96.06
"=""1042303""",1,1,129.95,129.95,129.95,0,0,0,0,5.53,0,124.42,95.74
"=""1056434""",1,1,129.95,129.95,129.95,0,0,0,0,8.2,0,121.75,93.69
"=""1043245""",1,1,149.95,149.95,129.33,20.62,0,0,0,3.85,0,125.48,97.02
"=""1042759""",1,1,149.95,149.95,129.33,20.62,0,0,0,4.98,0,124.35,96.15
"=""1052049""",1,1,149.95,149.95,129.33,20.62,0,0,0,7.84,0,121.49,93.94
"=""1047951""",1,1,149.95,149.95,129.33,20.62,0,0,0,8.76,0,120.57,93.23
"=""1063917""",1,1,149.95,149.95,129.33,20.62,0,0,0,5.4,0,123.93,95.82
"=""1043960""",1,1,149.95,149.95,129.33,20.62,0,0,0,7.61,0,121.72,94.12
"=""1048467""",1,3,149.85,149.85,129.25,20.6,0,0,0,9.44,0,119.81,92.7
"=""1047609""",1,3,149.85,149.85,129.25,20.6,0,0,0,9.39,0,119.86,92.74
"=""1058505""",1,1,127.46,127.46,127.46,0,0,0,0,5.27,0,122.19,95.87
"=""1058476""",1,1,149.95,149.95,127.46,22.49,0,0,0,5.7,0,121.76,95.53
"=""1044947""",1,1,149.95,149.95,127.46,22.49,0,0,0,41.05,0,86.41,67.79
"=""1047989""",1,1,149.95,149.95,127.46,22.49,0,0,0,8.76,0,118.7,93.13
"=""1056087""",1,1,149.95,149.95,127.46,22.49,0,0,0,4,0,123.46,96.86
"=""1060662""",1,1,153.65,144.95,126.93,18.02,8.7,0,0,17.26,0,109.67,86.4
"=""1045082""",1,1,155.02,129.95,126.89,18.06,10.07,0,15,39.34,0,87.55,69
"=""1057727""",1,1,156.96,145,126.88,18.12,11.96,0,0,10.33,0,116.55,91.86
"=""1059049""",1,1,158.2,149.95,126.22,23.73,8.25,0,0,8.23,0,117.99,93.48
"=""1043042""",1,1,159.32,149.95,126.05,23.9,9.37,0,0,3.28,0,122.77,97.4
"=""1062539""",1,1,125.96,125.96,125.96,0,0,0,0,12.22,0,113.74,90.3
"=""1061488""",1,1,125.96,125.96,125.96,0,0,0,0,12.75,0,113.21,89.88
"=""1064788""",1,1,129.95,129.95,125.88,4.07,0,0,0,5.12,0,120.76,95.93
"=""1048255""",1,1,125.5,125.5,125.5,0,0,0,0,13.89,0,111.61,88.93
"=""1060931""",1,1,124.95,124.95,124.95,0,0,0,0,18.97,0,105.98,84.82
"=""1042083""",1,1,124.95,124.95,124.95,0,0,0,0,0,0,124.95,100
"=""1064379""",1,2,124.85,74.9,124.85,0,0,0,0,8.59,0,116.26,93.12
"=""1063156""",1,3,123.75,123.75,123.75,0,0,0,0,0,0,123.75,100
"=""1063706""",1,1,139.95,139.95,122.78,17.17,0,0,0,5.4,0,117.38,95.6
"=""1048799""",1,1,139.95,139.95,122.78,17.17,0,0,0,21.99,0,100.79,82.09
"=""1059092""",1,1,139.95,139.95,122.78,17.17,0,0,0,11.94,0,110.84,90.28
"=""1064057""",1,1,139.95,139.95,122.78,17.17,0,0,0,8.12,0,114.66,93.39
"=""1050860""",1,1,139.95,139.95,122.78,17.17,0,0,0,9.99,0,112.79,91.86
"=""1043954""",1,1,139.95,139.95,122.78,17.17,0,0,0,15.63,0,107.15,87.27
"=""1063083""",1,1,139.95,139.95,122.78,17.17,0,0,0,8.7,0,114.08,92.91
"=""1048291""",1,1,139.95,139.95,122.78,17.17,0,0,0,5.7,0,117.08,95.36
"=""1045608""",1,1,145.55,139.95,122.62,17.33,5.6,0,0,9.93,0,112.69,91.9
"=""1064707""",1,1,147.37,139.95,122.57,17.38,7.42,0,0,14.2,0,108.37,88.41
"=""1048671""",1,1,147.79,139.95,122.55,17.4,7.84,0,0,20.18,0,102.37,83.53
"=""1060606""",1,1,148.35,139.95,122.54,17.41,8.4,0,0,8.76,0,113.78,92.85
"=""1043531""",1,1,148.35,139.95,122.54,17.41,8.4,0,0,11.32,0,111.22,90.76
"=""1059607""",1,1,148.35,139.95,122.54,17.41,8.4,0,0,7.64,0,114.9,93.77
"=""1059698""",1,1,148.35,139.95,122.54,17.41,8.4,0,0,8.12,0,114.42,93.37
"=""1047423""",1,1,148.49,139.95,122.53,17.42,8.54,0,0,0,0,122.53,100
"=""1062953""",1,1,148.7,139.95,122.53,17.42,8.75,0,0,9.54,0,112.99,92.21
"=""1057994""",1,1,149.05,139.95,122.52,17.43,9.1,0,0,9.54,0,112.98,92.21
"=""1058573""",1,1,149.22,139.95,122.51,17.44,9.27,0,0,8.59,0,113.92,92.99
"=""1063740""",1,1,151.55,140,122.5,17.5,11.55,0,0,5.4,0,117.1,95.59
"=""1045147""",1,1,150.1,139.95,122.49,17.46,10.15,0,0,7.99,0,114.5,93.48
"=""1062467""",1,1,151.5,139.95,122.45,17.5,11.55,0,0,8.8,0,113.65,92.81
"=""1060848""",1,1,152.37,139.95,122.42,17.53,12.42,0,0,8.12,0,114.3,93.37
"=""1053094""",1,2,151.44,139.9,122.41,17.49,11.54,0,0,14.99,0,107.42,87.75
"=""1062950""",1,1,153.25,139.95,122.4,17.55,13.3,0,0,10.33,0,112.07,91.56
"=""1052664""",1,1,119.95,119.95,119.95,0,0,0,0,5.27,0,114.68,95.61
"=""1064433""",1,1,119.95,119.95,119.95,0,0,0,0,14.41,0,105.54,87.99
"=""1060561""",1,1,119.95,59.95,119.95,0,0,0,60,19.71,0,100.24,83.57
"=""1052373""",1,1,119.95,119.95,119.95,0,0,0,0,0,0,119.95,100
"=""1052032""",1,1,119.95,119.95,119.95,0,0,0,0,8.2,0,111.75,93.16
"=""1062381""",1,1,119.95,119.95,119.95,0,0,0,0,8.2,0,111.75,93.16
"=""1042352""",1,1,119.95,119.95,119.95,0,0,0,0,5.12,0,114.83,95.73
"=""1042206""",1,1,119.95,119.95,119.95,0,0,0,0,0,0,119.95,100
"=""1056777""",1,1,135.9,119.95,119.95,0,15.95,0,15.95,12.08,0,107.87,89.93
"=""1063785""",1,1,119.95,119.95,119.95,0,0,0,0,19.23,0,100.72,83.97
"=""1061178""",1,1,119.95,119.95,119.95,0,0,0,0,12.91,0,107.04,89.24
"=""1050742""",1,1,119.95,119.95,119.95,0,0,0,0,5.4,0,114.55,95.5
"=""1050942""",1,1,119.95,119.95,119.95,0,0,0,0,8.12,0,111.83,93.23
"=""1064597""",1,1,119.95,119.95,119.95,0,0,0,0,5.27,0,114.68,95.61
"=""1048763""",1,1,119.95,119.95,119.95,0,0,0,0,9.98,0,109.97,91.68
"=""1061185""",1,1,119.95,119.95,119.95,0,0,0,0,4.18,0,115.77,96.52
"=""1048331""",1,2,119.85,69.9,119.85,0,0,0,0,5.12,0,114.73,95.73
"=""1064560""",1,1,154.29,134.95,119.81,23.14,11.34,0,8,27.65,0,92.16,76.92
"=""1064715""",1,1,118.4,99.95,118.4,0,0,0,18.45,0,0,118.4,100
"=""1064653""",1,1,118.4,99.95,118.4,0,0,0,18.45,8.12,0,110.28,93.14
"=""1064867""",1,1,118.4,99.95,118.4,0,0,0,18.45,8.2,0,110.2,93.07
"=""1048093""",1,1,134.95,119.95,118.39,16.56,0,0,15,16.89,0,101.5,85.73
"=""1051663""",1,1,134.95,134.95,118.39,16.56,0,0,0,8.76,0,109.63,92.6
"=""1058988""",1,1,141.87,134.95,118.19,16.76,6.92,0,0,12.81,0,105.38,89.16
"=""1048160""",1,1,144.79,135,118.15,16.85,9.79,0,0,5.7,0,112.45,95.18
"=""1053824""",1,1,143.38,134.95,118.14,16.81,8.43,0,0,11.48,0,106.66,90.28
"=""1053223""",1,1,146.14,135,118.11,16.89,11.14,0,0,9.02,0,109.09,92.36
"=""1056607""",1,1,145.41,134.95,118.08,16.87,10.46,0,0,19.12,0,98.96,83.81
"=""1059296""",1,1,146.35,119.95,118.06,16.89,11.4,0,15,8.42,0,109.64,92.87
"=""1049128""",1,1,146.59,134.95,118.05,16.9,11.64,0,0,12.28,0,105.77,89.6
"=""1061055""",1,1,149.75,139.95,117.49,22.46,9.8,0,0,13.36,0,104.13,88.63
